tweet_id,text,rating_numerator,rating_denominator,name,type,p1,p1_conf,p2,p2_conf,p3,p3_conf,retweet_count,favorite_count,created_at
827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,10.0,Charlie,,Great_Dane,0.8696809999999999,American_Staffordshire_terrier,0.0266582,boxer,0.0198660999999999,2028,9753,2017-02-02 17:00:17
826958653328592898,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,10.0,Loki,doggo,golden_retriever,0.6173890000000001,Labrador_retriever,0.337053,tennis_ball,0.00855442,4525,19810,2017-02-02 01:01:21
826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,10.0,Cupid,doggo,Great_Pyrenees,0.858764,golden_retriever,0.0235257,Pekinese,0.0171039,9192,33214,2017-02-01 17:44:55
826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,10.0,Pilot,doggo,German_shepherd,0.7418600000000001,Tibetan_mastiff,0.1228119999999999,kelpie,0.10046,3838,16950,2017-01-31 17:06:32
826240494070030336,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,10.0,,,French_bulldog,0.903048,pug,0.0962421,Boston_bull,0.000234364,2385,12185,2017-01-31 01:27:39
826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,10.0,,doggo,Labrador_retriever,0.782058,golden_retriever,0.156581,soft-coated_wheaten_terrier,0.00727512,844,4488,2017-01-30 23:05:46
825829644528148480,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10.0,Toby,,Great_Pyrenees,0.8534069999999999,golden_retriever,0.0535313,English_setter,0.0458299,2298,11714,2017-01-29 22:15:05
825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,10.0,,puppo,Rottweiler,0.681495,Tibetan_mastiff,0.14794,black-and-tan_coonhound,0.0245252,16010,52328,2017-01-29 02:44:34
825147591692263424,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,10.0,Sweet,,Pekinese,0.354823,Pomeranian,0.24539,toy_poodle,0.136545,4120,16826,2017-01-28 01:04:51
825026590719483904,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,10.0,Pablo,puppo,Eskimo_dog,0.524454,Siberian_husky,0.467678,malamute,0.00497584,1157,5766,2017-01-27 17:04:02
824775126675836928,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,10.0,Scooter,,Border_terrier,0.610499,malinois,0.0902911999999999,Airedale,0.0686247,3221,13728,2017-01-27 00:24:48
824663926340194305,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,10.0,Wilson,,English_setter,0.526488,golden_retriever,0.402815,Irish_setter,0.0344178,1622,9699,2017-01-26 17:02:56
824325613288833024,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,10.0,,pupper,Pembroke,0.990793,Cardigan,0.00891939,basenji,0.000262264,9689,10904,2017-01-25 18:38:36
823939628516474880,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,10.0,Cash,,schipperke,0.234076,curly-coated_retriever,0.193093,Labrador_retriever,0.0951966,2488,9785,2017-01-24 17:04:50
822872901745569793,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13.0,10.0,,puppo,Lakeland_terrier,0.196015,Labrador_retriever,0.160329,Irish_terrier,0.0691262,39253,120932,2017-01-21 18:26:02
822859134160621569,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12.0,10.0,Hobbes,,malinois,0.332897,Chihuahua,0.104116,Staffordshire_bullterrier,0.0477449999999999,2077,12142,2017-01-21 17:31:20
822610361945911296,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,10.0,,,cocker_spaniel,0.6644869999999999,Norfolk_terrier,0.075089,Norwich_terrier,0.0596439,2678,13641,2017-01-21 01:02:48
822489057087389700,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13.0,10.0,Paisley,,Samoyed,0.4167689999999999,malamute,0.252706,kuvasz,0.157028,5863,16722,2017-01-20 17:00:46
822462944365645825,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14.0,10.0,Gabe,pupper,Pomeranian,0.960199,Samoyed,0.0230563,Maltese_dog,0.00894488,12951,25825,2017-01-20 15:17:01
822244816520155136,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11.0,10.0,,,Samoyed,0.585441,Pomeranian,0.193654,Arctic_fox,0.0716476,9092,32307,2017-01-20 00:50:15
821886076407029760,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13.0,10.0,Jimison,,golden_retriever,0.266238,cocker_spaniel,0.223325,Irish_setter,0.151631,2109,10411,2017-01-19 01:04:45
821765923262631936,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13.0,10.0,Duchess,doggo,golden_retriever,0.980071,Labrador_retriever,0.00875751,Saluki,0.00180595,1538,7706,2017-01-18 17:07:18
821522889702862852,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13.0,10.0,Harlso,,Doberman,0.7635390000000001,black-and-tan_coonhound,0.136602,miniature_pinscher,0.0876538999999999,1614,7394,2017-01-18 01:01:34
821407182352777218,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14.0,10.0,Sundance,doggo,Irish_setter,0.5054960000000001,vizsla,0.168747,Chesapeake_Bay_retriever,0.111311,3939,10867,2017-01-17 17:21:47
821149554670182400,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,10.0,Luca,,German_shepherd,0.515933,malinois,0.203651,Irish_setter,0.0910551,1799,7923,2017-01-17 00:18:04
821107785811234820,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11.0,10.0,,doggo,Pomeranian,0.85659,papillon,0.0385365,Yorkshire_terrier,0.0331458,1938,8813,2017-01-16 21:32:06
821044531881721856,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,10.0,Flash,,Old_English_sheepdog,0.14802,Airedale,0.1335339999999999,Tibetan_mastiff,0.120903,2085,11632,2017-01-16 17:20:45
820749716845686786,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13.0,10.0,Sunny,,golden_retriever,0.8380120000000001,Pekinese,0.0567331,Labrador_retriever,0.0239436,9058,29079,2017-01-15 21:49:15
820690176645140481,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,13.215172413793104,10.49287356321839,,,West_Highland_white_terrier,0.872064,kuvasz,0.0595259,Samoyed,0.0373996,2961,11324,2017-01-15 17:52:40
820314633777061888,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,10.0,,,Gordon_setter,0.940724,black-and-tan_coonhound,0.0420412,Rottweiler,0.00941743,517,3087,2017-01-14 17:00:24
819952236453363712,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13.0,10.0,Oliver,puppo,American_Staffordshire_terrier,0.925505,Staffordshire_bullterrier,0.0362215,Italian_greyhound,0.0204119,1068,4902,2017-01-13 17:00:21
819588359383371776,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,10.0,Jazzy,,Cardigan,0.5479350000000001,basenji,0.116442,Shetland_sheepdog,0.101681,1840,8915,2017-01-12 16:54:26
819347104292290561,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12.0,10.0,Anna,,Rottweiler,0.909106,black-and-tan_coonhound,0.0441198,Doberman,0.0318349,1101,6662,2017-01-12 00:55:47
819227688460238848,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,10.0,Finn,,Border_terrier,0.482452,German_shepherd,0.181082,Norwegian_elkhound,0.0652566,6134,21273,2017-01-11 17:01:16
819004803107983360,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14.0,10.0,Bo,doggo,standard_poodle,0.351308,toy_poodle,0.271929,Tibetan_terrier,0.0947592,33983,80877,2017-01-11 02:15:36
818627210458333184,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13.0,10.0,Wafer,,Labrador_retriever,0.384188,beagle,0.255917,grocery_store,0.0797995,6944,20753,2017-01-10 01:15:10
818614493328580609,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12.0,10.0,Bear,,Chihuahua,0.450722,Border_terrier,0.204177,beagle,0.092774,2321,9086,2017-01-10 00:24:38
818259473185828864,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,10.0,Florence,,miniature_schnauzer,0.367368,toy_poodle,0.112479,standard_schnauzer,0.095434,2046,10168,2017-01-09 00:53:55
818145370475810820,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11.0,10.0,Autumn,,golden_retriever,0.621931,Labrador_retriever,0.3649969999999999,redbone,0.00397148,2329,11357,2017-01-08 17:20:31
817827839487737858,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13.0,10.0,Buddy,,cocker_spaniel,0.387608,golden_retriever,0.264844,Pekinese,0.122123,24712,47625,2017-01-07 20:18:46
817777686764523521,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13.0,10.0,Dido,doggo,curly-coated_retriever,0.733256,flat-coated_retriever,0.2141449999999999,Irish_water_spaniel,0.029769,2485,9981,2017-01-07 16:59:28
817536400337801217,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12.0,10.0,Eugene,,pug,0.971358,French_bulldog,0.0285185,Boston_bull,8.596979999999999e-05,2688,10893,2017-01-07 01:00:41
817415592588222464,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,10.0,Strudel,,Doberman,0.806163,black-and-tan_coonhound,0.0973859,miniature_pinscher,0.0859928,874,5186,2017-01-06 17:00:38
817171292965273600,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,10.0,Tebow,,golden_retriever,0.295483,Irish_setter,0.144431,Chesapeake_Bay_retriever,0.0778789999999999,1834,8088,2017-01-06 00:49:53
817120970343411712,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,10.0,,,Saluki,0.568809,Afghan_hound,0.229352,golden_retriever,0.15713,2371,11276,2017-01-05 21:29:55
817056546584727552,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,10.0,Chloe,,kelpie,0.8644149999999999,French_bulldog,0.0974556,German_shepherd,0.00852587,1494,7954,2017-01-05 17:13:55
816816676327063552,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,10.0,Timber,,malamute,0.668164,Pembroke,0.1050329999999999,Siberian_husky,0.077875,1868,9260,2017-01-05 01:20:46
816697700272001025,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12.0,10.0,Binky,,Chihuahua,0.756992,Pomeranian,0.0528495,Maltese_dog,0.0476078,2018,9038,2017-01-04 17:27:59
816336735214911488,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11.0,10.0,Dudley,,Labrador_retriever,0.91933,kuvasz,0.0494795,golden_retriever,0.0119342,1772,7989,2017-01-03 17:33:39
816091915477250048,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,10.0,Comet,,Pomeranian,0.967345,Samoyed,0.00739748,papillon,0.0060165,1964,8299,2017-01-03 01:20:49
815990720817401858,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11.0,10.0,Jack,,Chihuahua,0.428756,miniature_pinscher,0.1039119999999999,Staffordshire_bullterrier,0.0889587,927,4581,2017-01-02 18:38:42
815966073409433600,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13.0,10.0,,pupper,Tibetan_mastiff,0.506312,Tibetan_terrier,0.29569,otterhound,0.0362507,7739,20702,2017-01-02 17:00:46
815736392542261248,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,10.0,Akumi,,Border_collie,0.5489069999999999,Cardigan,0.178523,collie,0.146351,2087,9083,2017-01-02 01:48:06
815639385530101762,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12.0,10.0,Titan,,German_shepherd,0.8179529999999999,Norwegian_elkhound,0.140007,malinois,0.0248209,1528,7605,2017-01-01 19:22:38
814986499976527872,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11.0,10.0,Cooper,pupper,dalmatian,0.999828,boxer,6.78061e-05,American_Staffordshire_terrier,3.42436e-05,1177,7097,2016-12-31 00:08:17
814638523311648768,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12.0,10.0,Olivia,,golden_retriever,0.650814,kuvasz,0.0532809999999999,cocker_spaniel,0.0354395999999999,2489,10449,2016-12-30 01:05:33
814530161257443328,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12.0,10.0,Alf,,miniature_poodle,0.626913,toy_poodle,0.265582,soft-coated_wheaten_terrier,0.0416142,1720,8054,2016-12-29 17:54:58
814153002265309185,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12.0,10.0,Oshie,,golden_retriever,0.490068,Labrador_retriever,0.291956,chow,0.0724746999999999,7968,26700,2016-12-28 16:56:16
813910438903693312,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,10.0,Chubbs,doggo,Siberian_husky,0.6993550000000001,Eskimo_dog,0.2564329999999999,Norwegian_elkhound,0.0131888,1714,8625,2016-12-28 00:52:25
813812741911748608,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,10.0,Gary,,French_bulldog,0.709146,Boston_bull,0.247621,boxer,0.0188551,12808,33793,2016-12-27 18:24:12
813800681631023104,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,10.0,Sky,,malamute,0.501159,Siberian_husky,0.228792,Eskimo_dog,0.200388,1623,7700,2016-12-27 17:36:16
813217897535406080,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,10.0,Atlas,,Samoyed,0.905972,Pomeranian,0.0480383,West_Highland_white_terrier,0.0356671,6756,17275,2016-12-26 03:00:30
813202720496779264,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,10.0,,doggo,cocker_spaniel,0.701852,golden_retriever,0.120345,Labrador_retriever,0.0363202,1677,8573,2016-12-26 02:00:11
813187593374461952,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,10.0,,,golden_retriever,0.888181,Labrador_retriever,0.0423119,Saluki,0.00970173,3980,18368,2016-12-26 01:00:05
813142292504645637,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,10.0,,,beagle,0.848735,Ibizan_hound,0.0446024999999999,Italian_greyhound,0.0186108,2210,7877,2016-12-25 22:00:04
813127251579564032,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,10.0,,doggo,Norwegian_elkhound,0.4324159999999999,whippet,0.374223,Siberian_husky,0.0324625999999999,2881,10980,2016-12-25 21:00:18
813096984823349248,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,10.0,Rocky,doggo,Great_Dane,0.128056,Boston_bull,0.117003,kelpie,0.0869643,3330,9775,2016-12-25 19:00:02
813081950185472002,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,10.0,Baron,,Doberman,0.909951,kelpie,0.0426494,miniature_pinscher,0.0230041,2564,9211,2016-12-25 18:00:17
813066809284972545,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,10.0,Tyr,,toy_terrier,0.7764,Pembroke,0.115034,basenji,0.048873,1805,7383,2016-12-25 17:00:08
813051746834595840,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,10.0,Bauer,,golden_retriever,0.914804,Labrador_retriever,0.08355,kuvasz,0.000453224,6740,19470,2016-12-25 16:00:16
812781120811126785,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,10.0,Swagger,,bull_mastiff,0.989316,boxer,0.00704296,French_bulldog,0.00173961,1766,7003,2016-12-24 22:04:54
812709060537683968,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10.0,Brandi,,Irish_setter,0.326873,golden_retriever,0.18261,Leonberg,0.156912,1337,6129,2016-12-24 17:18:34
812372279581671427,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,10.0,Moe,,golden_retriever,0.7848729999999999,cocker_spaniel,0.0877881,Labrador_retriever,0.0832747,3373,12644,2016-12-23 19:00:19
811985624773361665,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10.0,Ted,,Staffordshire_bullterrier,0.6105729999999999,French_bulldog,0.159935,doormat,0.0586721,1297,6752,2016-12-22 17:23:53
811744202451197953,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,10.0,Halo,,Pekinese,0.386082,Labrador_retriever,0.202862,golden_retriever,0.170487,1451,7009,2016-12-22 01:24:33
811627233043480576,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,10.0,Augie,,beagle,0.39628,Pembroke,0.0495619,wire-haired_fox_terrier,0.0463491999999999,2806,11800,2016-12-21 17:39:46
811386762094317568,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,10.0,Craig,pupper,Pembroke,0.804177,Cardigan,0.18989,beagle,0.00196475,5888,19377,2016-12-21 01:44:13
810984652412424192,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",13.215172413793104,10.49287356321839,Sam,,golden_retriever,0.8713420000000001,Tibetan_mastiff,0.0367077,Labrador_retriever,0.0258232,1307,4927,2016-12-19 23:06:23
810896069567610880,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,10.0,Hunter,,flat-coated_retriever,0.8208040000000001,Labrador_retriever,0.0823182,curly-coated_retriever,0.0674605,1611,8327,2016-12-19 17:14:23
810657578271330305,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,10.0,Pavlov,,malamute,0.753521,Siberian_husky,0.166151,Eskimo_dog,0.0698108,2423,10167,2016-12-19 01:26:42
810284430598270976,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,10.0,Phil,,malamute,0.620768,Eskimo_dog,0.158395,Tibetan_mastiff,0.0289617,10358,32571,2016-12-18 00:43:57
810254108431155201,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,10.0,Gus,,Staffordshire_bullterrier,0.292556,American_Staffordshire_terrier,0.261233,Border_terrier,0.0623754,3108,13582,2016-12-17 22:43:27
809920764300447744,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,10.0,,,Norwich_terrier,0.397163,toy_poodle,0.27454,miniature_poodle,0.134667,3621,14381,2016-12-17 00:38:52
809448704142938112,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,10.0,,,Greater_Swiss_Mountain_dog,0.375415,Cardigan,0.134317,English_springer,0.0736971,1347,6460,2016-12-15 17:23:04
809220051211603969,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,10.0,Kyro,,Pomeranian,0.8195110000000001,Samoyed,0.141241,Pembroke,0.0134552,5158,18427,2016-12-15 02:14:29
809084759137812480,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,10.0,Wallace,,vizsla,0.911412,bloodhound,0.0171339,Labrador_retriever,0.011761,3236,12231,2016-12-14 17:16:53
808838249661788160,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,10.0,Ito,,Rottweiler,0.36953,miniature_pinscher,0.194867,kelpie,0.160104,2816,9394,2016-12-14 00:57:20
808501579447930884,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,10.0,Koda,,Airedale,0.454239,cocker_spaniel,0.219323,Irish_terrier,0.093193,2424,10491,2016-12-13 02:39:32
808106460588765185,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,10.0,,doggo,golden_retriever,0.426183,Labrador_retriever,0.257447,Great_Pyrenees,0.1264819999999999,2035,8190,2016-12-12 00:29:28
808001312164028416,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,10.0,Cooper,,Labrador_retriever,0.730959,Staffordshire_bullterrier,0.130726,American_Staffordshire_terrier,0.0288526,3255,11589,2016-12-11 17:31:39
807621403335917568,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14.0,10.0,Ollie,pupper,golden_retriever,0.873233,cocker_spaniel,0.0336933,chow,0.0204084,3337,13536,2016-12-10 16:22:02
807106840509214720,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13.0,10.0,Stephan,,Chihuahua,0.50537,Pomeranian,0.1203579999999999,toy_terrier,0.0770081,50799,109249,2016-12-09 06:17:20
807010152071229440,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,10.0,Lennon,,golden_retriever,0.610807,Irish_setter,0.213642,Welsh_springer_spaniel,0.0318866,3563,12136,2016-12-08 23:53:08
806542213899489280,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11.0,10.0,Waffles,,vizsla,0.938617,Brittany_spaniel,0.0367389,Chesapeake_Bay_retriever,0.00397149,2188,9510,2016-12-07 16:53:43
806219024703037440,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11.0,10.0,incredibly,,chow,0.835102,Pomeranian,0.0407829,Eskimo_dog,0.0212745,1107,5983,2016-12-06 19:29:28
805932879469572096,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12.0,10.0,Major,,Norwegian_elkhound,0.657967,keeshond,0.319136,Leonberg,0.00794674,1775,7688,2016-12-06 00:32:26
805826884734976000,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12.0,10.0,Duke,,Siberian_husky,0.248926,American_Staffordshire_terrier,0.0983133,Eskimo_dog,0.0801885,1691,6107,2016-12-05 17:31:15
805520635690676224,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13.0,10.0,Zeke,,malinois,0.643147,German_shepherd,0.186642,Border_terrier,0.109345,1528,5359,2016-12-04 21:14:20
805207613751304193,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12.0,10.0,Shooter,,Pembroke,0.244705,Rhodesian_ridgeback,0.1804609999999999,Cardigan,0.0946636999999999,1598,7300,2016-12-04 00:30:29
804738756058218496,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12.0,10.0,Django,,Tibetan_mastiff,0.91579,German_shepherd,0.0624797,Leonberg,0.00829749,3543,12642,2016-12-02 17:27:25
